DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
6,1,3,1676,5213.0
6,10,3,193,7955.0
5,0,2,1157,7765.0
1,14,2,423,4856.0
0,6,2,857,9866.25
1,1,2,1449,8534.0
5,9,3,1663,26372.0
0,8,1,773,93359.0
0,11,1,645,29633.0
0,2,0,692,11964.0
0,0,0,249,13482.0
2,1,0,1690,1968.0
2,0,0,1879,7528.0
6,1,0,537,16233.0
1,3,0,543,11204.5
2,7,3,1676,11009.0
3,9,3,579,17152.0
1,2,0,1587,12759.0
0,9,1,622,59003.0
5,9,3,1092,9061.0
2,13,3,1081,2755.5
6,7,0,25,26947.0
0,11,0,973,10937.0
1,0,0,1146,16720.0
3,8,0,283,19957.0
2,9,0,1857,13918.0
4,9,0,195,35574.0
2,1,2,1149,6625.0
3,14,2,1560,7058.0
5,8,0,2064,6872.0
5,7,0,2084,11419.0
6,11,0,33,7226.0
0,2,0,121,5612.0
3,1,0,1641,7705.0
6,2,0,1229,28460.0
1,4,0,886,7630.0
1,9,0,430,6026.0
2,7,0,257,34276.0
3,2,0,1191,31716.0
0,0,0,2031,12519.0
4,10,0,956,7885.0
1,10,1,1131,77937.0
4,14,1,1237,32231.0
4,10,1,1904,21355.0
6,9,2,784,15658.0
1,14,2,315,5960.0
1,6,2,357,6668.25
4,5,2,857,4657.0
4,0,1,1811,29384.0
4,9,1,436,27332.0
0,12,1,1643,54837.0
3,1,3,1713,7795.0
3,4,3,930,19063.0
3,10,1,1802,49512.0
3,14,1,1746,26365.0
5,4,3,1618,28537.0
6,13,3,452,8812.5
6,2,3,818,27285.0
4,13,1,1242,28130.0
6,4,0,173,8087.0
4,4,0,1010,8124.0
5,2,0,248,12688.0
4,11,1,493,47689.0
4,4,0,234,9209.0
2,2,2,1162,16092.0
2,2,2,327,14200.0
2,4,0,919,7318.0
5,9,2,1738,11007.0
1,3,2,287,15900.0
1,1,2,1672,2982.0
2,13,3,845,2780.5
2,13,3,1240,6143.0
2,11,3,852,5551.0
2,4,0,746,26567.0
4,4,0,899,20496.0
3,3,0,330,19242.0
3,4,0,1715,7300.0
5,4,0,278,28643.0
2,4,0,766,17867.0
4,4,0,739,10739.0
5,1,0,544,9207.0
4,11,1,1989,27522.0
0,7,1,828,45120.0
0,4,0,1847,19599.0
6,5,1,859,23172.0
5,12,0,1412,18686.0
0,10,0,653,5107.0
3,4,3,777,7468.0
4,11,0,1774,9630.0
6,12,1,1959,24638.0
3,2,1,1046,71302.0
2,2,0,968,35936.0
4,3,0,666,15069.0
6,4,0,1759,25333.0
0,11,0,114,10159.0
2,0,0,796,21534.0
2,8,0,269,8793.0
0,0,0,56,34039.0
1,4,0,197,8826.0
5,4,0,149,11092.0
6,2,0,1651,14646.0
6,1,0,1831,10135.0
4,3,0,200,6382.0
3,0,0,199,7426.0
3,4,0,485,11906.0
4,6,0,1146,33482.0
5,10,0,848,6279.0
6,2,1,1946,37304.0
0,2,0,1425,17496.0
0,0,0,137,16224.0
6,12,0,721,8418.0
0,4,0,430,26869.0
1,4,0,909,25605.0
0,14,1,812,26771.0
6,3,3,2093,12615.5
6,6,3,320,13979.0
0,2,3,1414,4865.0
2,10,3,578,5927.0
3,3,0,1419,15268.5
3,4,0,1975,11490.0
6,0,0,919,5515.0
1,3,0,261,7468.5
3,3,0,160,15230.0
0,6,3,541,10786.75
0,11,3,533,6879.0
5,6,1,313,41421.25
4,13,3,818,7040.5
5,13,3,1722,3537.0
5,3,0,573,22767.5
6,4,0,470,10765.0
6,8,3,1114,26479.0
6,9,1,212,29871.0
1,14,1,370,28890.0
1,12,1,694,26619.0
6,12,2,215,8554.0
1,14,2,1562,5029.0
3,5,1,1455,43827.0
6,4,0,290,10598.0
4,0,1,376,30086.0
5,4,0,469,8081.0
0,4,0,955,14005.0
1,7,0,1444,22648.0
2,3,2,1127,5761.5
2,6,2,90,21625.75
2,0,2,833,9559.0
5,5,0,427,6540.0
6,3,0,93,7353.5
6,1,0,1986,4944.0
4,9,1,244,88026.0
6,9,1,590,31440.0
3,3,0,205,7927.5
3,11,0,505,6029.0
4,12,0,1409,10270.0
5,7,1,1916,46163.0
4,9,2,413,15132.0
1,4,0,159,10428.0
3,11,0,1826,18601.0
4,5,1,244,71011.0
6,9,3,1606,16784.0
0,9,3,334,10330.0
1,5,3,534,5498.0
6,14,0,1757,9249.0
6,7,0,137,32686.0
0,10,0,1191,5268.0
2,13,1,393,30219.5
2,9,1,436,90538.0
3,11,1,1423,24801.0
3,11,1,2060,57730.0
3,8,1,2049,29996.0
0,1,0,510,2837.0
4,2,1,647,35400.0
2,3,0,27,13415.5
0,5,1,68,25689.0
3,2,2,1194,8472.0
1,14,1,1551,31968.0
4,8,3,1996,11511.0
4,0,0,1426,18396.0
3,8,0,584,8428.0
5,3,0,545,11358.0
4,0,0,1879,26284.0
4,4,0,691,24503.0
1,13,1,455,37764.0
1,0,0,1757,6172.0
3,1,0,10,3296.0
1,4,0,779,11197.0
3,0,0,1267,8453.0
0,6,2,287,5695.0
5,7,0,2064,29330.0
6,14,1,1238,52000.0
5,12,3,798,8647.0
3,6,2,423,13247.25
2,0,0,1753,7351.0
4,7,0,469,13427.0
1,11,0,1267,5832.0
2,6,0,40,12049.25
6,8,3,1007,16177.0
6,2,0,657,21567.0
2,3,3,1863,22196.0
6,8,0,1430,10911.0
5,5,1,1200,52802.0
3,9,1,1885,32880.0
6,14,0,1759,9711.0
6,0,0,2032,11007.0
6,12,0,1481,23300.0
6,8,0,1429,9791.0
6,3,3,1720,12381.5
6,4,3,1431,7766.0
2,14,3,2037,14652.0
2,6,3,1240,13902.75
2,4,3,143,19226.0
2,12,3,1530,17622.0
3,4,0,929,10330.0
0,4,0,1587,9018.0
4,3,3,580,7749.0
2,3,3,894,7982.0
4,3,3,1675,15908.0
4,9,0,304,6335.0
5,5,0,155,5049.0
6,8,0,1770,16279.0
6,4,0,692,9051.0
1,9,0,1410,5461.0
3,2,0,842,8666.0
3,1,0,1614,4202.0
5,3,3,686,12651.0
6,10,1,1286,20833.0
1,10,2,1557,6310.0
1,9,2,655,22910.0
2,5,2,1685,14768.0
4,2,2,84,6532.0
4,9,2,1591,15047.0
4,7,3,1121,11248.0
5,3,3,209,10602.5
5,14,3,452,6867.0
5,1,3,1956,8584.0
5,11,3,192,6996.0
6,12,3,2014,8316.0
1,14,2,1968,8626.0
1,10,2,1735,5851.0
1,9,2,1276,4400.0
3,10,2,215,4228.0
3,4,2,2087,10912.0
5,3,3,479,7961.0
0,3,3,867,12124.0
1,7,1,1926,40449.0
4,6,2,48,11255.5
1,5,2,1839,4391.0
5,5,0,544,7420.0
6,1,0,997,9988.0
6,8,0,583,9609.0
0,3,0,659,8002.0
4,13,3,229,3079.5
0,13,3,229,1801.5
2,6,2,1552,21335.5
4,6,2,1691,6213.0
5,4,2,221,13993.0
2,7,1,1926,48390.0
1,8,3,2074,15171.0
5,11,3,822,7750.0
6,13,3,284,3192.5
6,12,3,970,16577.0
6,10,2,1100,6732.0
6,9,2,2098,11878.0
2,13,2,84,9856.0
2,6,2,521,35142.0
5,13,3,518,4387.5
3,14,0,286,4486.0
4,2,1,1590,32698.0
4,4,0,329,17314.0
5,14,0,671,15773.0
5,6,0,779,30170.25
5,1,0,1425,6006.0
5,8,0,25,19931.0
2,14,0,835,5861.0
2,5,0,836,5922.0
6,13,3,1676,8123.0
0,3,3,2047,11201.5
0,3,3,1477,4648.5
5,3,3,1646,8795.0
3,13,3,1043,3046.0
3,3,3,1433,4342.5
4,14,0,466,10750.0
0,7,1,478,45230.0
6,7,3,76,10280.0
0,9,0,572,9092.0
4,12,0,1719,7454.0
5,1,0,754,6153.0
5,4,0,498,16124.0
5,9,0,741,10394.0
0,1,0,1734,2733.0
0,10,0,529,5685.0
3,6,3,970,12731.75
4,1,3,1592,4249.0
4,12,3,2079,7706.0
5,13,3,1519,7819.5
6,2,3,1592,11566.0
6,7,3,1888,10125.0
0,6,3,687,8346.75
4,4,2,428,10104.0
3,7,1,941,43225.0
4,10,1,1285,55178.0
4,8,1,2019,62507.0
6,13,1,2117,14278.0
6,13,1,272,15946.5
4,11,1,1345,56297.0
5,5,1,1789,27231.0
0,8,1,639,30046.0
6,2,1,2070,35899.0
1,13,1,1828,13925.0
1,13,1,211,31325.0
1,7,1,1979,78697.0
1,4,2,1176,12701.0
2,2,2,1818,9871.0
2,6,2,1593,21794.75
2,12,2,323,7545.0
0,13,3,2116,6409.5
0,3,3,528,5840.5
2,13,3,1468,3246.5
3,13,3,698,3300.5
3,8,3,192,7852.0
6,9,2,441,7692.0
1,7,3,1478,19223.0
3,14,2,1735,5810.0
6,6,2,1923,9172.0
5,10,3,1216,8695.0
5,5,3,412,15308.0
6,10,3,684,7745.0
0,5,1,1549,44731.0
1,13,1,1521,16361.0
0,8,1,1340,32472.0
4,3,3,157,13827.0
3,9,3,173,16281.0
0,9,3,319,8576.0
1,7,1,1354,44816.0
0,7,0,770,32222.0
1,0,0,329,7281.0
2,0,0,1726,17931.0
4,7,0,1080,9094.0
0,13,1,660,28656.5
0,0,1,1359,64762.0
2,0,1,1758,28712.0
2,9,1,183,26576.0
3,14,1,1359,98355.0
5,12,0,329,7457.0
6,7,0,996,10681.0
0,8,0,1826,8193.0
6,9,0,1086,8535.0
0,6,0,848,9325.25
2,6,0,1409,11473.75
5,5,2,1567,13907.0
6,2,2,386,7643.0
0,3,2,1820,4866.0
0,6,2,858,11276.5
3,10,1,757,54059.0
4,11,1,271,46121.0
0,10,1,1285,26606.0
5,8,1,1950,69091.0
6,14,1,660,83842.0
0,7,0,583,4641.0
0,14,1,1509,30541.0
0,0,1,585,29565.0
4,9,0,776,7596.0
5,7,0,1192,18008.0
6,11,1,240,22416.0
1,4,3,2002,9363.0
2,3,3,930,14717.0
2,11,1,827,30761.0
6,7,0,26,10542.0
0,1,0,1335,2313.0
5,3,0,2001,22698.0
1,9,1,233,57093.0
2,13,3,1043,8654.5
4,12,1,383,87347.0
4,5,1,1662,21137.0
1,7,0,1826,15291.0
5,0,1,1489,70142.0
6,2,0,509,20059.0
0,3,0,1988,4403.0
1,2,0,956,7312.0
1,1,0,2043,11303.0
6,1,3,1896,4769.0
2,7,0,543,9282.0
1,8,1,86,35760.0
2,5,1,387,25535.0
3,11,1,271,51216.0
6,4,2,422,10686.0
0,6,2,406,18546.25
0,8,2,833,7110.0
1,6,2,1211,18320.5
0,11,3,2102,4066.0
3,1,2,413,10872.0
2,0,0,249,10253.0
5,0,0,1426,19022.0
0,2,0,502,13174.0
1,0,0,691,14350.0
4,3,0,1831,4431.0
1,1,0,2052,2588.0
3,9,1,1496,57388.0
1,9,3,1782,6191.0
1,1,0,929,5542.0
1,8,3,1526,11086.0
6,3,3,867,30261.0
4,10,3,1539,8529.0
6,14,3,133,7805.0
6,0,0,1259,7895.0
6,8,0,502,7647.0
0,8,0,1480,8058.0
6,2,2,1306,8294.0
0,5,2,416,8453.0
1,1,2,1992,3397.0
1,14,3,518,9138.0
3,4,0,1637,19963.0
6,4,0,1580,14226.0
0,0,0,485,4880.0
0,0,0,1858,14185.0
3,6,3,1042,13288.5
5,5,0,82,7592.0
5,9,4,1221,1269.0
0,4,4,2036,2592.0
1,10,4,2040,2088.0
3,12,4,717,1035.0
0,4,4,566,2825.0
3,12,4,1058,839.0
3,4,4,1653,1124.0
3,8,4,2035,1210.0
4,14,4,1362,1387.0
4,1,4,1367,428.0
5,12,4,301,1125.0
6,14,4,716,1202.0
6,10,4,1376,1306.0
3,1,1,1609,15130.0
2,13,0,1503,2922.5
3,0,0,834,22812.0
3,9,4,1850,2102.0
4,14,4,1337,2702.0
5,12,4,1621,1478.0
0,7,4,1375,1580.0
1,12,4,999,1800.0
3,7,4,300,1353.0
6,9,4,553,4163.0
4,14,4,604,807.0
5,14,4,1317,1638.0
6,4,4,1939,2005.0
3,12,4,1311,815.0
1,12,4,592,1206.0
1,8,4,606,2029.0
2,2,4,1406,2720.0
3,14,4,1232,2086.0
6,10,1,318,28005.0
3,2,3,232,6209.0
3,3,3,922,8515.0
5,12,0,1413,9814.0
0,7,1,1802,96231.0
5,12,1,179,29963.0
5,3,3,2017,20453.0
5,6,3,1659,15558.25
6,5,3,2037,9359.0
6,9,3,531,11524.0
0,3,3,182,16824.0
1,10,3,1776,4228.0
5,5,1,1595,27560.0
6,8,1,861,35063.0
6,11,1,368,51728.0
6,3,0,203,16520.5
6,6,0,42,12725.25
4,6,1,1342,90979.25
4,0,1,350,29602.0
2,13,1,35,15817.0
1,14,1,1908,28064.0
5,5,1,439,22287.0
2,8,1,1979,37138.0
3,13,1,2117,15680.0
2,1,0,2043,4461.0
2,12,0,21,8176.0
3,2,0,188,7576.0
4,3,0,723,6416.5
6,14,2,1817,17256.0
1,14,1,1737,86058.0
6,1,1,1084,13465.0
6,13,0,1783,3224.0
2,5,1,240,25994.0
1,7,1,233,42514.0
6,8,1,1359,35464.0
6,9,1,439,61920.0
0,12,1,437,31737.0
0,14,4,2036,2554.0
3,10,4,978,1166.0
6,7,4,1070,1785.0
5,10,4,1337,951.0
2,14,4,617,864.0
1,4,4,1309,1202.0
6,8,4,1027,1077.0
0,7,1,1885,83765.0
3,9,4,1311,1402.0
2,9,4,990,2240.0
5,10,4,715,1094.0
6,8,4,1071,2616.0
0,9,4,951,1210.0
5,2,4,732,4244.0
5,1,4,986,1654.0
6,14,4,562,3198.0
6,9,4,1399,1454.0
1,7,4,1323,1388.0
2,11,4,1544,826.0
3,2,4,1851,964.0
5,9,4,554,1330.0
6,7,4,1337,3507.0
4,7,3,1106,9506.0
5,2,3,309,17652.0
0,14,3,1712,5444.0
0,7,0,1986,10430.0
1,9,1,1532,31894.0
6,2,4,1062,1057.0
0,4,4,1620,2552.0
0,4,4,782,3391.0
1,4,4,1067,1595.0
1,1,4,1833,691.0
2,11,4,1621,1192.0
2,13,4,1339,730.0
0,14,1,753,63383.0
2,8,1,1205,73140.0
3,11,4,607,853.0
2,14,4,2033,658.0
0,2,4,1051,1429.0
6,1,4,1961,1183.0
1,9,4,1771,1949.0
2,11,4,1372,1681.0
4,14,2,1736,7747.0
6,2,2,1740,8764.0
6,7,1,868,49429.0
5,6,1,668,39383.25
5,9,1,493,27984.0
3,3,1,1502,27821.0
2,3,3,435,6808.5
3,3,3,637,18276.5
3,8,3,866,6794.0
0,4,1,2055,42150.0
1,6,1,496,48049.5
1,1,1,890,14049.0
0,2,0,1920,17062.0
0,5,1,273,25137.0
6,3,0,329,7000.5
3,2,0,101,15510.0
6,3,0,1430,15298.0
1,9,2,416,13103.0
1,11,0,1600,16002.0
1,10,4,903,810.0
1,1,4,1232,1996.0
4,1,3,2046,4237.0
1,0,0,34,4637.0
0,1,3,847,3251.0
0,7,3,76,20512.0
2,4,3,182,32025.0
2,11,3,191,12374.0
5,4,3,172,9593.0
5,14,1,179,55235.0
6,4,1,1105,34140.0
0,0,1,1469,33642.0
0,5,1,662,26847.0
1,14,1,12,58640.0
1,9,1,1455,25168.0
2,9,1,2055,27019.0
3,0,1,639,65296.0
3,12,1,2066,28298.0
3,7,1,1941,170098.0
5,14,1,1227,31909.0
6,0,1,694,66068.0
3,9,1,888,54758.0
0,10,1,649,27216.0
2,2,1,914,38048.0
2,1,1,317,14724.0
5,5,0,1259,14176.0
6,4,0,2052,33300.0
5,6,2,88,8835.25
1,10,1,1332,25974.0
0,12,2,410,5990.0
6,13,0,1150,3453.0
5,0,1,276,30761.0
2,5,1,457,26808.0
3,8,1,1206,36246.0
0,1,0,259,7538.0
0,5,0,2068,7161.0
1,0,0,173,8559.0
2,5,0,1967,6404.0
4,5,0,696,8443.0
4,5,1,568,22206.0
6,6,0,1600,27933.25
5,8,1,1773,98826.0
1,12,0,1263,9409.0
2,6,0,9,22990.0
3,3,0,1753,8527.5
3,14,0,1629,9553.0
5,0,0,1410,7859.0
0,13,0,1988,3065.0
1,6,0,693,8304.75
1,1,0,509,4145.0
3,2,1,35,36192.0
1,13,1,1527,13346.0
2,0,0,1247,9705.0
2,7,0,100,14240.0
3,2,0,484,10006.0
4,0,1,337,59104.0
2,13,1,1509,30193.5
6,3,0,1858,7320.5
6,2,1,933,32970.0
0,13,1,1904,31591.0
2,13,0,296,2959.5
2,11,0,545,5000.0
0,0,1,891,33286.0
0,8,1,1950,37146.0
0,8,1,12,35712.0
3,1,1,1236,17418.0
5,3,0,1694,29202.5
6,3,1,941,28522.5
6,10,1,1633,22006.0
6,12,1,1046,32826.0
0,8,1,889,67107.0
1,1,1,279,17909.0
3,5,3,1081,6112.0
5,14,3,802,20450.0
0,4,3,127,7460.0
2,4,3,2045,19536.0
3,6,3,1657,11615.25
3,12,3,1201,12955.0
0,11,3,1300,5014.0
2,11,1,1500,51022.0
1,4,3,866,6686.0
1,11,3,1048,7154.0
3,7,3,972,6673.0
4,1,3,1676,4313.0
4,12,3,1667,8250.0
5,12,3,447,8629.0
0,6,3,1597,7477.5
0,10,3,800,5704.0
0,4,3,1140,24609.0
1,11,3,1278,9061.0
2,14,3,182,6419.0
3,2,3,2093,9994.0
3,12,3,1626,5358.0
3,5,1,812,22795.0
6,10,0,1742,6322.0
6,12,0,582,8719.0
6,4,0,1480,13200.0
2,13,0,955,4117.0
3,5,0,1577,4564.0
4,14,0,909,9853.0
5,2,3,1283,9302.0
6,14,3,1092,6286.0
4,8,0,739,11945.0
5,10,0,201,7511.0
5,12,0,297,11228.0
6,5,0,1247,5744.0
6,7,0,462,14625.0
2,11,0,1353,8321.0
3,6,0,938,9788.5
4,8,1,941,91700.0
6,9,3,1698,10202.0
0,10,3,1047,3615.0
0,8,3,299,5244.0
0,7,3,580,9864.0
1,2,3,1659,15721.0
5,0,0,1878,13449.0
5,11,0,1352,5830.0
6,5,0,2000,8143.0
0,11,0,735,13432.0
1,7,0,2111,10595.0
2,7,3,184,8652.0
3,6,3,191,9329.0
4,8,3,1866,10711.0
3,10,4,962,1225.0
4,7,4,565,3283.0
2,6,4,300,1483.75
4,11,4,1022,2018.0
2,2,4,1327,1195.0
3,1,4,592,1029.0
4,6,4,1624,2226.25
5,9,0,261,9051.0
6,5,0,488,7182.0
6,10,0,30,8445.0
4,0,1,1937,28898.0
6,1,4,556,911.0
6,12,4,1271,2359.0
2,7,4,1000,1520.0
3,3,4,1655,882.0
0,13,4,1620,913.5
4,7,4,1403,1828.0
5,12,4,1762,1703.0
0,10,4,1024,539.0
2,8,4,1654,4383.0
5,0,1,1733,33865.0
4,1,0,1831,5003.0
3,1,0,910,4624.0
6,13,1,1927,15058.5
1,10,0,453,6142.0
0,7,3,1985,8818.0
2,0,4,1219,1692.0
4,1,4,1399,699.0
4,12,4,1002,1751.0
6,0,4,781,1711.0
0,13,4,990,636.0
0,5,1,1941,25513.0
3,3,0,939,7825.0
3,14,0,499,6074.0
4,7,0,1986,10085.0
1,1,1,888,14710.0
0,14,0,499,4928.0
1,2,1,1717,38175.0
1,10,1,628,23764.0
4,2,3,579,6835.0
4,8,3,23,15601.0
2,10,1,1596,49412.0
3,2,0,755,7422.0
6,1,0,1953,7038.0
1,13,1,383,15567.0
5,2,0,475,10445.0
1,1,0,1411,4289.0
3,14,1,642,26918.0
6,1,1,1927,14234.0
6,7,1,1341,45323.0
3,9,0,1638,6346.0
0,2,1,647,35170.0
4,8,3,1569,24971.0
3,1,1,649,14120.0
3,6,0,1422,9435.25
6,6,3,844,13805.0
2,9,1,828,26310.0
4,7,0,290,9591.0
3,14,1,1952,31549.0
3,10,1,1459,25472.0
3,5,1,516,49268.0
1,1,2,1972,7857.0
1,12,1,402,29855.0
5,2,0,114,11996.0
6,7,0,2031,6797.0
4,2,1,378,37706.0
2,9,3,1110,5167.0
3,3,3,311,5438.0
5,7,1,1320,91667.0
6,5,1,1320,22075.0
0,11,1,932,29385.0
0,8,0,1690,10248.0
0,4,0,33,7816.0
1,1,0,1971,3169.0
1,0,0,155,3959.0
3,13,2,2026,3601.0
3,1,2,1925,12225.0
0,13,3,56,1726.5
3,0,0,2032,7718.0
6,2,0,114,9947.0
1,11,0,118,5920.0
2,3,0,2069,8154.0
4,4,0,1741,7172.0
4,11,0,1768,9073.0
6,11,0,159,5363.0
3,12,0,100,6823.0
4,8,0,1637,10466.0
3,9,1,179,30351.0
6,10,1,791,23438.0
6,7,0,119,10537.0
1,0,0,1225,9073.0
4,1,1,1806,16708.0
4,9,1,70,27556.0
0,4,0,1575,5875.0
5,13,1,378,13844.0
6,2,1,641,63705.0
5,11,0,666,7986.0
6,3,0,1501,5199.5
0,5,0,1726,5503.0
2,0,0,658,9060.0
0,7,0,741,13699.0
6,14,2,1176,6273.0
1,2,2,1711,5108.0
3,14,2,2013,13609.0
1,9,0,509,6687.0
2,12,0,1945,7081.0
4,14,2,1972,7922.0
6,4,2,446,8382.0
1,1,2,445,6445.0
6,7,0,470,27706.0
0,1,0,1768,2606.0
2,3,0,1010,6300.5
0,4,0,1917,6366.0
3,7,0,1096,9794.0
4,11,0,1226,3874.0
0,10,1,129,19850.0
1,14,1,662,30565.0
6,6,2,314,10465.5
6,9,2,415,5604.0
1,3,2,1494,8361.5
2,2,2,1669,8566.0
1,5,0,1876,7977.0
2,11,0,173,5739.0
4,0,0,15,14591.0
3,14,1,1631,32616.0
5,2,2,1143,11949.0
4,7,3,2104,26798.0
6,10,3,2014,8693.0
4,9,1,1504,32236.0
0,1,2,1914,3516.0
2,14,2,1736,10051.0
5,2,2,1458,10849.0
5,1,2,49,5169.0
5,9,2,357,9600.0
0,5,2,1973,5173.0
0,4,2,295,12481.0
4,4,0,1751,11148.0
2,9,2,1563,6620.0
4,9,2,855,5271.0
0,3,0,1580,7763.0
0,11,0,996,7176.0
2,8,0,104,7756.0
0,11,0,503,13932.0
5,11,0,522,8609.0
5,7,0,245,20263.0
6,14,0,203,11232.0
1,1,0,246,4885.0
6,14,1,1321,28567.0
6,13,1,649,27219.0
6,7,1,524,48030.0
2,2,0,2052,5349.0
1,14,1,920,29999.0
0,2,1,272,71808.0
2,0,1,1631,65596.0
5,12,0,73,20064.0
6,7,0,2111,27968.0
0,8,0,939,6856.0
1,9,0,1247,4353.0
0,8,1,401,63776.0
1,5,1,1521,21930.0
4,7,0,2071,11692.0
5,10,0,663,8373.0
5,5,0,1480,9315.0
1,9,0,537,6062.0
3,6,0,485,11143.5
4,5,0,1649,11789.0
5,2,0,1079,8542.0
5,7,0,1228,9798.0
5,9,0,1265,7708.0
3,0,0,692,9750.0
3,7,0,1413,23075.0
1,8,3,1976,14541.0
2,11,1,524,52887.0
4,7,1,237,42775.0
5,12,1,377,25388.0
1,2,2,1126,8437.0
1,5,2,863,10569.0
1,13,1,1695,16938.5
2,13,1,1716,12826.5
2,0,1,1535,28182.0
4,9,3,527,9455.0
0,13,3,1115,2920.5
0,13,3,1120,8711.0
0,13,1,1588,15629.0
2,8,1,925,29354.0
5,12,1,44,25913.0
5,8,1,591,33946.0
1,0,1,321,29876.0
3,13,1,404,14193.0
3,11,1,496,23378.0
0,11,1,437,28711.0
0,2,2,423,8277.0
3,0,3,1749,9155.0
3,12,3,2014,9172.0
4,14,3,685,14288.0
5,14,3,878,10571.0
6,1,3,1291,4460.0
0,6,3,1844,14805.75
0,11,3,2104,7782.0
5,9,1,1746,57142.0
6,14,1,1612,57316.0
5,14,2,1591,7821.0
5,6,2,1139,14966.25
6,0,2,1153,5745.0
1,1,2,1558,3035.0
1,4,2,1289,5559.0
3,1,2,364,6948.0
4,13,2,1075,5349.5
0,10,2,1418,3674.0
1,6,2,2027,9385.0
3,0,2,1669,17402.0
3,1,3,1291,4206.0
5,1,2,1151,4716.0
0,4,2,1195,7678.0
3,6,2,863,14954.75
4,13,2,1740,3261.5
6,11,0,149,7528.0
3,12,3,1755,8330.0
1,2,2,384,9330.0
3,9,0,1719,6922.0
3,2,2,1533,12032.0
2,13,2,2025,3734.0
6,9,2,1571,8236.0
1,8,4,983,1120.0
6,12,1,256,51900.0
3,9,3,307,10799.0
4,14,3,105,9183.0
1,9,2,422,5231.0
2,9,2,1533,18696.0
3,4,2,2113,11651.0
4,0,2,1464,15088.0
4,13,3,23,3016.0
0,12,3,480,7329.0
4,12,3,1987,8965.0
5,13,3,930,5079.0
5,3,3,1890,27819.0
5,12,3,679,9662.0
0,6,0,1187,10769.75
0,12,0,973,7344.0
1,6,0,203,14688.5
3,2,0,85,6644.0
3,9,0,2090,15146.0
4,9,1,35,27338.0
1,12,3,1765,13828.0
4,9,3,395,6521.0
6,14,1,403,26302.0
1,12,0,779,9408.0
0,11,1,1916,24225.0
1,9,3,1288,15741.0
2,11,0,1191,6897.0
5,3,3,108,20972.5
5,13,3,1769,4449.5
6,11,3,1867,9019.0
0,11,3,229,7319.0
1,1,3,1896,2895.0
0,5,2,1334,4939.0
1,12,2,1492,4990.0
3,0,1,147,30616.0
2,9,2,1794,6681.0
3,6,2,258,11323.75
4,3,2,5,8197.0
4,11,2,1129,8100.0
4,10,1,487,48469.0
5,3,1,183,26837.5
5,7,1,368,39231.0
4,13,3,395,9320.5
4,1,3,1416,10059.0
4,9,3,1678,20294.0
6,12,1,1210,29629.0
6,5,1,1926,22270.0
6,7,1,2070,46665.0
0,10,1,1717,21725.0
6,9,3,395,8333.0
0,8,3,685,7670.0
2,12,3,817,13471.0
1,1,3,2009,4834.0
1,8,3,1732,8553.0
2,2,1,1950,35493.0
4,9,3,777,7745.0
6,9,3,219,7866.0
2,5,3,895,5277.0
5,7,3,447,12551.0
1,1,2,1202,7731.0
6,6,2,1334,15857.0
6,6,4,2033,1508.5
5,11,4,592,2437.0
3,2,4,782,2597.0
5,11,4,1372,2469.0
6,13,4,301,1539.0
2,0,4,901,1601.0
4,7,3,798,13145.0
6,3,0,551,7519.5
3,10,1,1583,49012.0
4,10,1,240,23175.0
1,4,2,2004,7836.0
2,10,2,405,5475.0
2,4,2,7,9234.0
3,10,2,1533,6399.0
5,3,2,756,11399.0
5,0,2,221,11865.0
5,7,2,421,29651.0
0,9,3,1519,7033.0
0,1,2,1155,4872.0
1,8,2,1555,7342.0
3,9,1,154,25753.0
4,8,1,256,30655.0
4,11,1,1695,23731.0
1,3,3,866,9396.5
4,1,2,1076,6255.0
4,10,2,2089,5310.0
6,10,1,151,45320.0
6,13,1,11,15484.0
2,3,4,1994,899.5
4,13,4,1274,725.5
5,12,4,1849,1671.0
4,5,3,700,11208.0
6,13,3,1960,3974.0
3,1,0,1090,8621.0
2,1,0,1312,5591.0
2,7,0,2031,21718.0
4,8,0,720,7893.0
4,13,0,1225,5017.5
5,4,0,26,10443.0
4,1,3,220,4058.0
4,8,3,1292,18799.0
4,7,1,1237,45468.0
0,0,0,779,8587.0
1,10,0,672,5139.0
2,2,0,1826,9475.0
1,7,0,1907,11684.0
2,7,0,51,11424.0
0,14,1,1280,31528.0
4,13,0,283,4486.5
5,11,0,1412,6834.0
2,3,3,309,10032.0
4,4,3,896,10305.0
1,13,0,1826,3224.5
3,2,0,1951,15604.0
3,6,0,331,16340.25
4,2,0,114,8121.0
4,10,0,206,9765.0
4,5,0,523,8109.0
0,5,3,1589,6395.0
2,13,3,688,5052.0
3,5,3,31,5028.0
4,1,3,1269,4208.0
1,9,1,1933,26234.0
6,6,0,1688,14848.75
0,2,0,743,7617.0
5,9,3,284,8208.0
6,1,3,777,9447.0
0,0,3,1432,6754.0
5,4,1,305,41519.0
6,9,1,2067,27064.0
1,11,0,34,21799.0
1,7,0,30,13794.0
2,8,0,763,7029.0
3,9,0,2,6530.0
5,3,0,2096,7062.5
5,5,0,1516,9148.0
6,1,0,203,5042.0
5,13,3,131,7205.0
3,13,3,908,5104.5
4,13,3,1278,6992.0
6,5,0,1460,6558.0
5,12,3,480,6996.0
5,4,3,36,19035.0
